,Wind Speed
1715,T. Storm
1716,T. Storm
1717,Category 2
1718,Category 1
1719,T. Storm
1720,T. Storm
1721,T. Depression
1722,T. Storm
1723,T. Storm
1724,T. Storm
1725,Category 1
1726,T. Storm
1727,T. Storm
1728,T. Storm
1729,Category 1
1730,T. Storm
1731,Category 3
1732,T. Depression
1733,T. Storm
1734,T. Depression
1735,T. Storm
1736,T. Storm
1737,T. Depression
1738,T. Depression
1739,T. Storm
1740,T. Storm
1741,T. Storm
1742,Category 1
1743,T. Depression
1744,T. Storm
1745,T. Storm
1746,T. Depression
1747,T. Storm
1748,T. Storm
1749,T. Depression
1750,T. Storm
1751,Category 1
1752,T. Depression
1753,T. Depression
1754,T. Storm
1755,T. Depression
1756,T. Storm
1757,T. Storm
1758,T. Storm
1759,T. Storm
1760,T. Storm
1761,T. Depression
1762,T. Storm
1763,T. Storm
1764,T. Depression
1765,Category 1
1766,T. Depression
1767,T. Storm
1768,Category 1
1769,T. Storm
1770,T. Storm
1771,Category 2
1772,T. Storm
1773,Category 4
1774,T. Depression
1775,T. Depression
1776,T. Storm
1777,T. Storm
1778,T. Depression
1779,T. Storm
1780,T. Storm
1781,T. Depression
1782,T. Storm
1783,T. Storm
1784,Category 2
1785,T. Depression
1786,Category 1
1787,T. Depression
1788,Category 3
1789,Category 1
1790,T. Depression
1791,Category 4
1792,Category 1
1793,T. Depression
1794,T. Depression
1795,Category 2
1796,Category 1
1797,T. Storm
1798,T. Depression
1799,T. Depression
1800,Category 2
1801,T. Storm
1802,T. Depression
1803,T. Storm
1804,T. Depression
1805,Category 2
1806,T. Storm
1807,T. Storm
1808,Category 1
1809,T. Depression
1810,T. Storm
1811,T. Depression
1812,T. Storm
1813,Category 4
1814,Category 3
1815,T. Depression
1816,T. Storm
1817,Category 1
1818,T. Storm
1819,T. Storm
1820,T. Storm
1821,Category 5
1822,T. Depression
1823,Category 2
1824,Category 2
1825,T. Storm
1826,Category 2
1827,T. Depression
1828,T. Depression
1829,Category 1
1830,T. Storm
1831,T. Depression
1832,T. Depression
1833,T. Depression
1834,T. Storm
1835,T. Depression
1836,Category 1
1837,Category 2
1838,Category 2
1839,T. Storm
1840,Category 1
1841,T. Depression
1842,T. Storm
1843,T. Storm
1844,T. Depression
1845,T. Depression
1846,Category 1
1847,Category 4
1848,Category 1
1849,T. Depression
1850,T. Storm
1851,T. Storm
1852,T. Storm
1853,T. Storm
1854,Category 4
1855,Category 3
1856,T. Storm
1857,T. Storm
1858,T. Depression
1859,T. Storm
1860,T. Storm
1861,T. Depression
1862,T. Storm
1863,T. Depression
1864,T. Depression
1865,T. Depression
1866,T. Storm
1867,Category 1
1868,Category 1
1869,T. Depression
1870,Category 4
1871,T. Storm
1872,T. Storm
1873,Category 1
1874,T. Storm
1875,T. Storm
1876,Category 1
1877,T. Storm
1878,Category 1
1879,T. Storm
1880,Category 3
1881,Category 5
1882,T. Storm
1883,Category 1
1884,Category 2
1885,T. Storm
1886,T. Storm
1887,T. Depression
1888,T. Storm
1889,T. Depression
1890,T. Storm
1891,T. Depression
1892,T. Depression
1893,T. Storm
1894,T. Depression
1895,T. Storm
1896,Category 2
1897,T. Depression
1898,T. Storm
1899,T. Storm
1900,T. Depression
1901,T. Depression
1902,T. Storm
1903,Category 1
1904,T. Storm
1905,T. Storm
1906,Category 2
1907,T. Storm
1908,T. Depression
1909,Category 4
1910,T. Depression
1911,T. Depression
1912,T. Storm
1913,T. Storm
1914,T. Storm
1915,T. Depression
1916,T. Depression
1917,T. Depression
1918,T. Storm
1919,T. Storm
1920,Category 4
1921,T. Storm
1922,T. Storm
1923,T. Storm
1924,T. Storm
1925,T. Depression
1926,T. Depression
1927,T. Storm
1928,T. Storm
1929,Category 1
1930,Category 1
1931,T. Storm
1932,T. Storm
1933,T. Storm
1934,T. Depression
1935,T. Storm
1936,T. Storm
1937,Category 1
1938,T. Storm
1939,T. Storm
1940,T. Storm
1941,T. Depression
1942,T. Depression
1943,Category 1
1944,T. Depression
1945,T. Storm
1946,T. Storm
1947,T. Storm
1948,T. Depression
1949,T. Depression
1950,T. Storm
1951,T. Depression
1952,Category 5
1953,T. Storm
1954,Category 2
1955,T. Storm
1956,Category 2
1957,T. Depression
1958,T. Depression
1959,Category 4
1960,T. Storm
1961,T. Depression
1962,T. Depression
1963,T. Storm
1964,Category 2
1965,T. Storm
1966,Category 1
1967,Category 1
1968,T. Depression
1969,T. Storm
1970,Category 1
1971,Category 3
1972,T. Depression
1973,T. Storm
1974,T. Storm
1975,Category 1
1976,Category 1
1977,Category 1
1978,T. Depression
1979,T. Depression
1980,T. Depression
1981,T. Depression
1982,T. Storm
1983,T. Depression
1984,T. Depression
1985,Category 1
1986,T. Storm
1987,T. Depression
1988,T. Depression
1989,T. Storm
1990,Category 1
1991,T. Storm
1992,T. Storm
1993,T. Depression
1994,T. Storm
1995,Category 1
1996,T. Storm
1997,T. Depression
1998,T. Storm
1999,T. Depression
2000,T. Storm
2001,Category 2
2002,Category 1
2003,T. Depression
2004,Category 4
2005,Category 3
2006,T. Depression
2007,T. Storm
2008,Category 1
2009,T. Storm
2010,T. Depression
2011,T. Storm
2012,T. Storm
2013,T. Storm
2014,Category 1
2015,Category 1
2016,Category 2
2017,Category 1
2018,T. Storm
2019,T. Depression
2020,Category 5
2021,Category 1
2022,T. Storm
2023,T. Depression
2024,T. Storm
2025,T. Storm
2026,T. Depression
2027,Category 1
2028,T. Depression
2029,T. Depression
2030,T. Depression
2031,T. Storm
2032,T. Depression
2033,T. Storm
2034,T. Depression
2035,T. Storm
2036,Category 1
2037,T. Depression
2038,T. Storm
2039,Category 5
2040,T. Storm
2041,Category 3
2042,T. Depression
2043,Category 2
2044,T. Depression
2045,Category 3
2046,Category 1
2047,T. Depression
2048,T. Depression
2049,T. Storm
2050,Category 2
2051,Category 1
2052,T. Storm
2053,T. Storm
2054,T. Storm
2055,T. Storm
2056,T. Depression
2057,T. Storm
2058,T. Depression
2059,Category 2
2060,Category 3
2061,Category 1
2062,Category 1
2063,T. Storm
2064,T. Depression
2065,T. Storm
2066,Category 4
2067,T. Storm
2068,T. Depression
2069,T. Depression
2070,T. Storm
2071,Category 1
2072,T. Depression
2073,Category 1
2074,T. Depression
2075,T. Storm
2076,T. Storm
2077,Category 1
2078,T. Storm
2079,Category 1
2080,T. Storm
2081,T. Storm
2082,T. Depression
2083,T. Storm
2084,T. Storm
2085,Category 2
2086,T. Depression
2087,T. Storm
2088,Category 3
2089,Category 1
2090,T. Depression
2091,T. Depression
2092,T. Depression
2093,T. Storm
2094,Category 2
2095,T. Depression
2096,T. Storm
2097,T. Storm
2098,T. Storm
2099,Category 2
2100,T. Storm
2101,T. Depression
2102,T. Depression
2103,T. Storm
2104,T. Storm
2105,Category 4
2106,T. Storm
2107,T. Storm
2108,T. Depression
2109,T. Depression
2110,T. Depression
2111,Category 3
2112,T. Storm
2113,T. Depression
2114,Category 1
2115,T. Storm
2116,Category 1
2117,T. Storm
2118,T. Storm
2119,T. Depression
2120,Category 1
2121,T. Depression
2122,T. Depression
2123,T. Storm
2124,Category 1
2125,T. Storm
2126,T. Depression
2127,T. Depression
2128,T. Storm
2129,Category 1
2130,T. Storm
2131,T. Depression
2132,Category 2
2133,T. Depression
2134,T. Storm
2135,T. Storm
2136,T. Storm
2137,T. Storm
2138,Category 1
2139,T. Storm
2140,T. Storm
2141,T. Storm
2142,T. Depression
2143,T. Storm
2144,Category 1
2145,T. Depression
2146,T. Depression
2147,Category 3
2148,T. Depression
2149,T. Storm
2150,T. Storm
2151,T. Depression
2152,T. Depression
2153,T. Depression
2154,T. Storm
2155,T. Storm
2156,Category 4
2157,T. Depression
2158,T. Depression
2159,Category 2
2160,Category 5
2161,Category 1
2162,T. Depression
2163,T. Depression
2164,T. Storm
2165,T. Depression
2166,Category 1
2167,T. Storm
2168,T. Depression
2169,T. Storm
2170,T. Depression
2171,T. Depression
2172,T. Depression
2173,T. Depression
2174,Category 3
2175,T. Depression
2176,T. Depression
2177,T. Depression
2178,T. Storm
2179,Category 1
2180,Category 4
2181,Category 4
2182,T. Storm
2183,Category 3
2184,T. Storm
2185,T. Depression
2186,T. Storm
2187,T. Depression
2188,T. Storm
2189,T. Depression
2190,T. Depression
2191,Category 4
2192,T. Storm
2193,T. Depression
2194,T. Depression
2195,T. Depression
2196,Category 4
2197,T. Storm
2198,T. Storm
2199,T. Depression
2200,T. Depression
2201,T. Depression
2202,Category 4
2203,T. Storm
2204,T. Depression
2205,T. Storm
2206,Category 1
2207,T. Storm
2208,T. Depression
2209,T. Depression
2210,T. Storm
2211,T. Depression
2212,Category 4
2213,Category 1
2214,T. Storm
2215,T. Depression
2216,Category 1
2217,Category 4
2218,T. Storm
2219,T. Storm
2220,Category 1
2221,Category 1
2222,T. Storm
2223,T. Storm
2224,T. Storm
2225,T. Depression
2226,Category 1
2227,Category 5
2228,Category 4
2229,T. Storm
2230,T. Storm
2231,Category 3
2232,T. Storm
2233,Category 1
2234,T. Storm
2235,T. Storm
2236,T. Storm
2237,Category 1
2238,T. Storm
2239,T. Storm
2240,Category 3
2241,Category 1
2242,T. Storm
2243,T. Storm
2244,T. Storm
2245,T. Depression
2246,T. Depression
2247,Category 4
2248,T. Storm
2249,T. Storm
2250,Category 1
2251,Category 1
2252,T. Depression
2253,T. Storm
2254,T. Depression
2255,T. Depression
2256,Category 1
2257,T. Storm
2258,T. Storm
2259,T. Depression
2260,T. Storm
2261,T. Storm
2262,T. Storm
2263,T. Storm
2264,Category 4
2265,Category 4
2266,T. Depression
2267,T. Depression
2268,Category 3
2269,T. Storm
2270,T. Storm
2271,T. Depression
2272,Category 2
2273,T. Storm
2274,T. Storm
2275,T. Storm
2276,T. Storm
2277,T. Storm
2278,T. Depression
2279,T. Storm
2280,T. Storm
2281,T. Depression
2282,T. Depression
2283,T. Storm
2284,T. Depression
2285,Category 4
2286,T. Depression
2287,T. Storm
2288,Category 1
2289,T. Storm
2290,T. Depression
2291,T. Depression
2292,T. Storm
2293,Category 2
2294,Category 4
2295,Category 4
2296,Category 4
2297,T. Storm
2298,T. Depression
2299,Category 1
2300,T. Storm
2301,T. Storm
2302,T. Depression
2303,T. Storm
2304,T. Storm
2305,T. Storm
2306,T. Depression
2307,T. Depression
2308,T. Storm
2309,T. Depression
2310,T. Storm
2311,T. Storm
2312,T. Depression
2313,T. Storm
2314,Category 1
2315,Category 2
2316,T. Storm
2317,T. Storm
2318,Category 1
2319,Category 1
2320,T. Depression
2321,T. Storm
2322,T. Storm
2323,T. Storm
2324,T. Depression
2325,T. Storm
2326,T. Storm
2327,T. Depression
2328,T. Storm
2329,T. Depression
2330,T. Storm
2331,Category 2
2332,Category 4
2333,Category 3
2334,Category 1
2335,T. Storm
2336,Category 1
2337,T. Depression
2338,T. Storm
2339,T. Storm
2340,T. Storm
2341,T. Storm
2342,T. Storm
2343,Category 2
2344,Category 2
2345,T. Depression
2346,T. Storm
2347,T. Depression
2348,Category 1
2349,Category 2
2350,T. Storm
2351,T. Storm
2352,T. Storm
2353,T. Depression
2354,T. Depression
2355,T. Depression
2356,T. Storm
2357,T. Storm
2358,T. Storm
2359,T. Depression
2360,T. Depression
2361,T. Storm
2362,T. Depression
2363,Category 4
2364,T. Storm
2365,T. Depression
2366,Category 1
2367,T. Depression
2368,T. Storm
2369,Category 1
2370,T. Storm
2371,Category 1
2372,T. Storm
2373,Category 1
2374,T. Storm
2375,T. Depression
2376,T. Storm
2377,T. Storm
2378,Category 1
2379,Category 4
2380,Category 4
2381,T. Depression
2382,Category 2
2383,T. Depression
2384,Category 1
2385,Category 2
2386,Category 4
2387,Category 1
2388,T. Storm
2389,T. Depression
2390,T. Storm
2391,Category 1
2392,T. Storm
2393,T. Depression
2394,T. Depression
2395,T. Storm
2396,T. Storm
2397,T. Depression
2398,T. Storm
2399,T. Storm
2400,T. Storm
2401,T. Storm
2402,T. Storm
2403,Category 3
2404,T. Depression
2405,T. Storm
2406,T. Depression
2407,T. Depression
2408,T. Depression
2409,T. Storm
2410,T. Storm
2411,T. Storm
2412,T. Depression
2413,Category 1
2414,T. Storm
2415,T. Depression
2416,T. Depression
2417,T. Storm
2418,T. Storm
2419,T. Depression
2420,T. Depression
2421,T. Storm
2422,Category 1
2423,Category 1
2424,T. Depression
2425,Category 1
2426,T. Depression
2427,T. Depression
2428,T. Depression
2429,T. Depression
2430,T. Storm
2431,T. Depression
2432,T. Storm
2433,T. Storm
2434,Category 4
2435,T. Depression
2436,T. Storm
2437,Category 1
2438,T. Storm
2439,T. Storm
2440,T. Depression
2441,T. Storm
2442,T. Depression
2443,Category 1
2444,T. Storm
2445,T. Depression
2446,T. Storm
2447,Category 2
2448,T. Storm
2449,T. Depression
2450,T. Storm
2451,T. Depression
2452,Category 4
2453,T. Depression
2454,Category 5
2455,Category 3
2456,T. Storm
2457,T. Depression
2458,Category 2
2459,Category 2
2460,T. Storm
2461,T. Depression
2462,T. Storm
2463,Category 4
2464,T. Depression
2465,T. Depression
2466,T. Storm
2467,T. Storm
2468,T. Depression
2469,T. Storm
2470,T. Storm
2471,T. Depression
2472,Category 2
2473,Category 1
2474,Category 1
2475,T. Storm
2476,T. Depression
2477,T. Depression
2478,Category 1
2479,T. Depression
2480,T. Storm
2481,T. Depression
2482,T. Storm
2483,T. Storm
2484,T. Depression
2485,Category 2
2486,T. Storm
2487,T. Storm
2488,T. Storm
2489,T. Depression
2490,T. Storm
2491,Category 1
2492,T. Storm
2493,T. Depression
2494,T. Storm
2495,T. Storm
2496,Category 4
2497,T. Storm
2498,T. Depression
2499,T. Storm
2500,Category 1
2501,Category 1
2502,Category 2
2503,Category 1
2504,T. Depression
2505,Category 4
2506,T. Storm
2507,Category 3
2508,T. Depression
2509,T. Depression
2510,T. Depression
2511,T. Storm
2512,T. Storm
2513,T. Storm
2514,Category 1
2515,T. Depression
2516,Category 1
2517,T. Storm
2518,T. Storm
2519,T. Depression
2520,T. Depression
2521,Category 1
2522,T. Storm
2523,T. Storm
2524,T. Storm
2525,T. Storm
2526,Category 4
2527,Category 3
2528,T. Storm
2529,T. Depression
2530,Category 2
2531,T. Storm
2532,T. Storm
2533,T. Storm
2534,Category 2
2535,T. Depression
2536,T. Depression
2537,T. Storm
2538,Category 1
2539,Category 2
2540,T. Storm
2541,T. Storm
2542,T. Storm
2543,T. Depression
2544,Category 1
2545,Category 2
2546,T. Storm
2547,T. Storm
2548,T. Storm
2549,Category 4
2550,T. Storm
2551,T. Storm
2552,Category 1
2553,T. Depression
2554,T. Storm
2555,Category 4
2556,T. Depression
2557,Category 2
2558,T. Storm
2559,T. Depression
2560,T. Depression
2561,T. Depression
2562,T. Storm
2563,Category 1
2564,T. Storm
2565,Category 1
2566,T. Storm
2567,Category 1
2568,T. Storm
2569,T. Depression
2570,T. Depression
2571,Category 1
2572,T. Storm
2573,T. Depression
2574,T. Storm
2575,T. Storm
2576,T. Storm
2577,T. Depression
2578,T. Depression
2579,T. Depression
2580,T. Storm
2581,T. Storm
2582,T. Storm
2583,T. Storm
2584,Category 3
2585,Category 2
2586,Category 1
2587,T. Depression
2588,T. Depression
2589,T. Storm
2590,T. Depression
2591,T. Storm
2592,T. Depression
2593,Category 4
2594,T. Storm
2595,T. Depression
2596,T. Storm
2597,T. Storm
2598,T. Depression
2599,T. Depression
2600,T. Depression
2601,T. Storm
2602,T. Storm
2603,T. Storm
2604,T. Depression
2605,T. Storm
2606,T. Depression
2607,T. Depression
2608,T. Storm
2609,Category 4
2610,T. Storm
2611,T. Storm
2612,T. Depression
2613,T. Storm
2614,T. Depression
2615,T. Storm
2616,T. Storm
2617,T. Depression
2618,T. Depression
2619,T. Depression
2620,T. Depression
2621,T. Storm
2622,T. Depression
2623,T. Storm
2624,Category 3
2625,T. Storm
2626,T. Storm
2627,T. Storm
2628,T. Depression
2629,T. Depression
2630,T. Storm
2631,Category 3
2632,T. Depression
2633,T. Depression
2634,T. Storm
2635,T. Storm
2636,T. Depression
2637,Category 2
2638,T. Storm
2639,T. Depression
2640,Category 1
2641,Category 3
2642,Category 1
2643,Category 1
2644,T. Storm
2645,T. Depression
2646,Category 1
2647,T. Depression
2648,T. Depression
2649,T. Storm
2650,Category 1
2651,Category 1
2652,Category 1
2653,T. Storm
2654,T. Depression
2655,Category 1
2656,T. Depression
2657,T. Storm
2658,Category 1
2659,T. Storm
2660,T. Storm
2661,T. Depression
2662,T. Storm
2663,T. Storm
2664,T. Storm
2665,T. Storm
2666,Category 4
2667,T. Depression
2668,T. Storm
2669,T. Storm
2670,T. Storm
2671,T. Depression
2672,Category 1
2673,T. Depression
2674,T. Storm
2675,T. Storm
2676,T. Depression
2677,Category 4
2678,T. Depression
2679,T. Storm
2680,T. Storm
2681,T. Storm
2682,T. Depression
2683,T. Depression
2684,Category 4
2685,Category 3
2686,Category 1
2687,T. Depression
2688,T. Depression
2689,T. Storm
2690,T. Storm
2691,T. Depression
2692,T. Storm
2693,T. Storm
2694,Category 1
2695,Category 2
2696,T. Storm
2697,T. Storm
2698,Category 5
2699,T. Depression
2700,Category 3
2701,T. Storm
2702,T. Storm
2703,T. Depression
2704,T. Depression
2705,T. Storm
2706,T. Depression
2707,T. Depression
2708,Category 1
2709,Category 1
2710,T. Depression
2711,T. Storm
2712,Category 4
2713,Category 3
2714,T. Storm
2715,Category 2
2716,T. Storm
2717,Category 4
2718,T. Storm
2719,T. Depression
2720,Category 5
2721,Category 3
2722,T. Storm
2723,T. Storm
2724,Category 1
2725,T. Depression
2726,Category 2
2727,T. Depression
2728,T. Depression
2729,T. Depression
2730,T. Depression
2731,T. Storm
2732,Category 1
2733,T. Depression
2734,T. Depression
2735,T. Storm
2736,T. Storm
2737,T. Storm
2738,Category 5
2739,T. Depression
2740,T. Depression
2741,T. Storm
2742,T. Storm
2743,T. Depression
2744,Category 1
2745,Category 2
2746,T. Depression
2747,Category 1
2748,Category 1
2749,Category 3
2750,T. Depression
2751,T. Storm
2752,T. Storm
2753,T. Storm
2754,T. Depression
2755,Category 3
2756,Category 5
2757,Category 1
2758,T. Storm
2759,T. Storm
2760,T. Storm
2761,T. Storm
2762,Category 1
2763,T. Storm
2764,Category 4
2765,Category 3
2766,Category 3
2767,T. Storm
2768,T. Depression
2769,T. Depression
2770,T. Storm
2771,T. Storm
2772,T. Depression
2773,T. Storm
2774,T. Storm
2775,T. Storm
2776,T. Storm
2777,T. Depression
2778,Category 1
2779,Category 1
2780,T. Storm
2781,T. Depression
2782,Category 5
2783,Category 2
2784,T. Depression
2785,T. Storm
2786,T. Storm
2787,T. Storm
2788,T. Depression
2789,Category 1
2790,Category 2
2791,Category 3
2792,T. Storm
2793,T. Depression
2794,T. Storm
2795,T. Storm
2796,Category 5
2797,Category 1
2798,T. Storm
2799,T. Storm
2800,Category 2
2801,T. Storm
2802,T. Depression
2803,Category 5
2804,Category 1
2805,Category 4
2806,T. Depression
2807,T. Depression
2808,T. Storm
2809,Category 2
2810,Category 4
2811,Category 4
2812,T. Storm
2813,T. Storm
2814,T. Depression
2815,T. Depression
2816,T. Storm
2817,T. Storm
2818,T. Storm
2819,Category 1
2820,T. Storm
2821,T. Storm
2822,T. Storm
2823,Category 1
2824,T. Depression
2825,Category 3
2826,T. Storm
2827,Category 1
2828,T. Storm
2829,T. Storm
2830,Category 2
2831,T. Depression
2832,T. Depression
2833,T. Depression
2834,Category 2
2835,Category 3
2836,T. Storm
2837,Category 2
2838,T. Storm
2839,T. Depression
2840,T. Storm
2841,T. Storm
2842,Category 2
2843,Category 1
2844,T. Storm
2845,T. Storm
2846,T. Storm
2847,Category 3
2848,T. Storm
2849,T. Storm
2850,T. Depression
2851,T. Storm
2852,T. Depression
2853,T. Storm
2854,Category 4
2855,Category 5
2856,T. Depression
2857,T. Depression
2858,Category 4
2859,T. Storm
2860,T. Depression
2861,T. Depression
2862,T. Storm
2863,Category 4
2864,Category 1
2865,T. Depression
2866,T. Storm
2867,T. Depression
2868,T. Depression
2869,Category 4
