,Wind Speed
1708,T. Storm
1709,T. Depression
1710,T. Storm
1711,T. Storm
1712,Category 3
1713,T. Depression
1714,T. Storm
1715,Category 1
1716,T. Storm
1717,T. Depression
1718,T. Storm
1719,T. Depression
1720,Category 1
1721,T. Storm
1722,T. Storm
1723,Category 2
1724,T. Storm
1725,Category 3
1726,T. Depression
1727,Category 3
1728,T. Storm
1729,T. Depression
1730,Category 2
1731,Category 2
1732,T. Storm
1733,T. Depression
1734,T. Storm
1735,T. Depression
1736,T. Storm
1737,T. Storm
1738,T. Depression
1739,T. Storm
1740,T. Storm
1741,Category 2
1742,Category 1
1743,T. Depression
1744,T. Depression
1745,Category 1
1746,T. Depression
1747,T. Storm
1748,T. Depression
1749,T. Storm
1750,T. Storm
1751,Category 2
1752,T. Storm
1753,T. Storm
1754,T. Depression
1755,T. Storm
1756,T. Storm
1757,T. Depression
1758,T. Storm
1759,T. Storm
1760,Category 3
1761,T. Storm
1762,Category 1
1763,Category 2
1764,Category 1
1765,T. Depression
1766,Category 3
1767,T. Storm
1768,Category 3
1769,T. Depression
1770,T. Storm
1771,T. Storm
1772,T. Storm
1773,T. Storm
1774,T. Storm
1775,T. Depression
1776,Category 1
1777,T. Storm
1778,T. Storm
1779,T. Storm
1780,Category 2
1781,T. Storm
1782,T. Storm
1783,T. Storm
1784,Category 2
1785,T. Depression
1786,T. Depression
1787,T. Storm
1788,T. Storm
1789,T. Storm
1790,Category 2
1791,T. Storm
1792,T. Storm
1793,T. Storm
1794,Category 1
1795,T. Depression
1796,T. Depression
1797,Category 2
1798,T. Storm
1799,T. Depression
1800,T. Depression
1801,T. Storm
1802,Category 1
1803,T. Storm
1804,Category 1
1805,T. Storm
1806,T. Depression
1807,T. Depression
1808,Category 1
1809,T. Depression
1810,T. Storm
1811,T. Storm
1812,T. Storm
1813,T. Depression
1814,T. Depression
1815,T. Depression
1816,T. Storm
1817,T. Storm
1818,T. Storm
1819,Category 3
1820,Category 2
1821,Category 1
1822,T. Depression
1823,T. Storm
1824,T. Storm
1825,T. Depression
1826,T. Storm
1827,T. Depression
1828,T. Storm
1829,T. Storm
1830,T. Depression
1831,T. Depression
1832,T. Storm
1833,T. Depression
1834,T. Storm
1835,T. Depression
1836,T. Depression
1837,T. Storm
1838,Category 3
1839,T. Storm
1840,T. Depression
1841,T. Storm
1842,T. Storm
1843,T. Depression
1844,T. Depression
1845,T. Depression
1846,T. Depression
1847,T. Storm
1848,T. Depression
1849,T. Storm
1850,T. Storm
1851,T. Depression
1852,T. Storm
1853,Category 3
1854,T. Depression
1855,T. Storm
1856,T. Storm
1857,T. Depression
1858,Category 3
1859,Category 1
1860,T. Storm
1861,T. Depression
1862,T. Depression
1863,T. Storm
1864,Category 1
1865,Category 1
1866,T. Depression
1867,Category 1
1868,T. Storm
1869,Category 1
1870,T. Storm
1871,T. Depression
1872,T. Storm
1873,T. Storm
1874,T. Storm
1875,T. Storm
1876,T. Depression
1877,T. Storm
1878,T. Storm
1879,T. Depression
1880,T. Storm
1881,T. Storm
1882,T. Depression
1883,T. Depression
1884,T. Storm
1885,T. Storm
1886,T. Storm
1887,T. Depression
1888,T. Depression
1889,T. Storm
1890,T. Storm
1891,T. Depression
1892,T. Storm
1893,T. Storm
1894,T. Storm
1895,T. Storm
1896,T. Depression
1897,Category 3
1898,T. Storm
1899,T. Depression
1900,T. Depression
1901,T. Depression
1902,T. Depression
1903,Category 3
1904,T. Storm
1905,Category 2
1906,Category 3
1907,T. Storm
1908,T. Depression
1909,Category 3
1910,Category 3
1911,T. Storm
1912,Category 1
1913,T. Depression
1914,T. Depression
1915,T. Depression
1916,T. Depression
1917,T. Depression
1918,Category 1
1919,T. Depression
1920,T. Depression
1921,T. Storm
1922,T. Storm
1923,T. Depression
1924,T. Depression
1925,T. Storm
1926,T. Storm
1927,T. Depression
1928,Category 1
1929,Category 2
1930,T. Depression
1931,Category 1
1932,Category 1
1933,Category 3
1934,T. Storm
1935,T. Storm
1936,T. Storm
1937,T. Depression
1938,Category 3
1939,T. Storm
1940,T. Storm
1941,T. Storm
1942,Category 1
1943,T. Storm
1944,Category 3
1945,Category 3
1946,T. Depression
1947,T. Storm
1948,T. Storm
1949,T. Depression
1950,T. Storm
1951,T. Storm
1952,T. Storm
1953,T. Depression
1954,Category 1
1955,Category 1
1956,T. Storm
1957,T. Depression
1958,Category 3
1959,Category 2
1960,T. Depression
1961,T. Storm
1962,T. Storm
1963,T. Storm
1964,Category 2
1965,Category 3
1966,T. Storm
1967,T. Depression
1968,T. Storm
1969,T. Storm
1970,Category 1
1971,T. Storm
1972,T. Storm
1973,T. Storm
1974,T. Depression
1975,Category 3
1976,Category 1
1977,T. Depression
1978,T. Storm
1979,Category 3
1980,Category 3
1981,T. Storm
1982,T. Storm
1983,T. Depression
1984,T. Depression
1985,T. Storm
1986,T. Storm
1987,Category 1
1988,T. Storm
1989,T. Storm
1990,T. Storm
1991,Category 1
1992,T. Storm
1993,T. Storm
1994,T. Depression
1995,Category 3
1996,T. Storm
1997,T. Depression
1998,T. Storm
1999,T. Storm
2000,Category 2
2001,T. Storm
2002,T. Storm
2003,T. Storm
2004,T. Storm
2005,T. Storm
2006,T. Depression
2007,Category 3
2008,T. Depression
2009,Category 3
2010,T. Depression
2011,T. Depression
2012,T. Storm
2013,Category 3
2014,Category 1
2015,T. Depression
2016,T. Storm
2017,T. Depression
2018,T. Depression
2019,T. Storm
2020,T. Depression
2021,T. Storm
2022,Category 2
2023,T. Storm
2024,T. Depression
2025,T. Storm
2026,T. Storm
2027,T. Depression
2028,Category 3
2029,T. Storm
2030,T. Storm
2031,Category 1
2032,T. Depression
2033,T. Storm
2034,T. Storm
2035,T. Depression
2036,T. Storm
2037,T. Storm
2038,T. Storm
2039,T. Storm
2040,T. Depression
2041,T. Storm
2042,Category 3
2043,T. Depression
2044,T. Storm
2045,T. Depression
2046,T. Depression
2047,T. Depression
2048,T. Storm
2049,Category 2
2050,T. Storm
2051,T. Depression
2052,T. Depression
2053,T. Depression
2054,Category 3
2055,Category 2
2056,Category 1
2057,Category 1
2058,T. Depression
2059,T. Depression
2060,T. Storm
2061,T. Depression
2062,Category 1
2063,T. Storm
2064,T. Storm
2065,T. Storm
2066,T. Depression
2067,Category 3
2068,T. Storm
2069,T. Storm
2070,T. Depression
2071,T. Depression
2072,Category 2
2073,T. Depression
2074,Category 1
2075,T. Storm
2076,T. Storm
2077,T. Storm
2078,T. Storm
2079,T. Storm
2080,T. Depression
2081,T. Storm
2082,T. Depression
2083,Category 1
2084,T. Storm
2085,T. Storm
2086,T. Storm
2087,T. Depression
2088,T. Storm
2089,T. Depression
2090,T. Storm
2091,T. Storm
2092,T. Storm
2093,T. Storm
2094,T. Storm
2095,Category 1
2096,Category 1
2097,T. Depression
2098,T. Storm
2099,Category 2
2100,Category 3
2101,Category 1
2102,T. Depression
2103,Category 2
2104,T. Storm
2105,T. Storm
2106,Category 1
2107,T. Depression
2108,T. Storm
2109,T. Depression
2110,T. Depression
2111,T. Depression
2112,T. Depression
2113,T. Storm
2114,Category 3
2115,Category 3
2116,T. Depression
2117,Category 1
2118,T. Storm
2119,Category 1
2120,Category 2
2121,T. Depression
2122,T. Depression
2123,T. Storm
2124,T. Storm
2125,T. Storm
2126,T. Storm
2127,T. Storm
2128,Category 1
2129,T. Depression
2130,T. Storm
2131,T. Storm
2132,T. Storm
2133,T. Depression
2134,Category 2
2135,T. Depression
2136,Category 2
2137,T. Depression
2138,Category 3
2139,T. Storm
2140,T. Storm
2141,T. Depression
2142,T. Depression
2143,T. Storm
2144,T. Depression
2145,T. Depression
2146,T. Storm
2147,T. Storm
2148,Category 2
2149,T. Storm
2150,Category 1
2151,T. Storm
2152,T. Storm
2153,T. Storm
2154,T. Storm
2155,T. Storm
2156,Category 1
2157,T. Storm
2158,T. Storm
2159,T. Storm
2160,T. Storm
2161,T. Storm
2162,T. Storm
2163,T. Depression
2164,T. Storm
2165,T. Storm
2166,T. Storm
2167,T. Storm
2168,T. Depression
2169,T. Storm
2170,T. Storm
2171,T. Storm
2172,T. Storm
2173,T. Depression
2174,T. Storm
2175,Category 1
2176,Category 1
2177,Category 1
2178,T. Storm
2179,T. Storm
2180,T. Depression
2181,T. Depression
2182,Category 2
2183,T. Storm
2184,Category 3
2185,T. Depression
2186,Category 1
2187,Category 3
2188,T. Depression
2189,T. Storm
2190,T. Storm
2191,T. Storm
2192,T. Depression
2193,T. Depression
2194,T. Depression
2195,T. Depression
2196,T. Storm
2197,T. Storm
2198,T. Storm
2199,T. Storm
2200,T. Storm
2201,T. Storm
2202,T. Storm
2203,T. Storm
2204,Category 1
2205,Category 1
2206,T. Storm
2207,T. Storm
2208,T. Depression
2209,Category 1
2210,T. Storm
2211,T. Storm
2212,Category 1
2213,T. Depression
2214,Category 3
2215,T. Storm
2216,T. Depression
2217,Category 3
2218,T. Depression
2219,T. Depression
2220,T. Storm
2221,Category 2
2222,T. Depression
2223,T. Depression
2224,Category 3
2225,T. Depression
2226,T. Depression
2227,T. Storm
2228,T. Storm
2229,T. Depression
2230,T. Depression
2231,T. Storm
2232,T. Depression
2233,Category 1
2234,T. Depression
2235,T. Storm
2236,Category 1
2237,T. Storm
2238,T. Storm
2239,Category 1
2240,T. Storm
2241,T. Depression
2242,Category 2
2243,T. Depression
2244,T. Storm
2245,Category 1
2246,Category 1
2247,T. Storm
2248,Category 1
2249,T. Depression
2250,T. Storm
2251,T. Storm
2252,T. Depression
2253,Category 3
2254,Category 3
2255,T. Depression
2256,T. Storm
2257,Category 1
2258,T. Storm
2259,T. Storm
2260,T. Depression
2261,T. Depression
2262,Category 3
2263,Category 2
2264,T. Storm
2265,T. Storm
2266,Category 1
2267,T. Depression
2268,Category 2
2269,T. Storm
2270,T. Storm
2271,T. Storm
2272,T. Depression
2273,Category 1
2274,T. Storm
2275,Category 1
2276,T. Storm
2277,T. Storm
2278,Category 2
2279,Category 3
2280,T. Storm
2281,T. Storm
2282,T. Storm
2283,T. Depression
2284,T. Storm
2285,T. Storm
2286,T. Storm
2287,Category 1
2288,T. Depression
2289,Category 3
2290,T. Storm
2291,T. Storm
2292,T. Storm
2293,T. Depression
2294,T. Storm
2295,Category 1
2296,T. Depression
2297,T. Storm
2298,Category 1
2299,T. Depression
2300,T. Storm
2301,T. Storm
2302,T. Depression
2303,T. Depression
2304,Category 1
2305,T. Storm
2306,T. Depression
2307,T. Storm
2308,T. Depression
2309,T. Storm
2310,T. Depression
2311,Category 1
2312,T. Storm
2313,T. Depression
2314,T. Depression
2315,T. Storm
2316,T. Storm
2317,Category 1
2318,T. Storm
2319,T. Storm
2320,Category 1
2321,T. Depression
2322,T. Storm
2323,Category 1
2324,Category 2
2325,Category 1
2326,T. Depression
2327,T. Storm
2328,T. Storm
2329,T. Storm
2330,Category 1
2331,T. Depression
2332,T. Storm
2333,T. Storm
2334,T. Storm
2335,T. Storm
2336,Category 1
2337,T. Depression
2338,T. Storm
2339,T. Storm
2340,T. Depression
2341,Category 1
2342,T. Storm
2343,T. Depression
2344,T. Storm
2345,T. Storm
2346,T. Storm
2347,Category 1
2348,T. Storm
2349,T. Storm
2350,T. Depression
2351,T. Storm
2352,Category 3
2353,T. Storm
2354,T. Depression
2355,Category 1
2356,T. Storm
2357,T. Storm
2358,T. Storm
2359,T. Storm
2360,T. Depression
2361,T. Depression
2362,Category 3
2363,T. Storm
2364,T. Storm
2365,T. Depression
2366,Category 3
2367,T. Depression
2368,Category 1
2369,Category 1
2370,T. Depression
2371,T. Storm
2372,T. Storm
2373,T. Depression
2374,T. Storm
2375,T. Depression
2376,T. Storm
2377,T. Storm
2378,Category 1
2379,T. Storm
2380,T. Storm
2381,T. Storm
2382,T. Storm
2383,T. Depression
2384,T. Depression
2385,Category 2
2386,T. Storm
2387,T. Depression
2388,T. Storm
2389,T. Depression
2390,T. Storm
2391,T. Depression
2392,T. Depression
2393,T. Storm
2394,T. Storm
2395,T. Depression
2396,T. Depression
2397,T. Storm
2398,T. Depression
2399,T. Depression
2400,T. Storm
2401,Category 1
2402,T. Depression
2403,Category 1
2404,Category 1
2405,T. Storm
2406,T. Storm
2407,T. Storm
2408,T. Depression
2409,T. Storm
2410,T. Storm
2411,T. Storm
2412,Category 1
2413,T. Storm
2414,T. Storm
2415,Category 2
2416,T. Depression
2417,T. Storm
2418,T. Depression
2419,T. Depression
2420,T. Storm
2421,T. Storm
2422,T. Depression
2423,T. Storm
2424,T. Storm
2425,T. Depression
2426,T. Storm
2427,T. Depression
2428,Category 3
2429,T. Depression
2430,T. Storm
2431,T. Storm
2432,T. Depression
2433,Category 3
2434,T. Storm
2435,T. Depression
2436,T. Storm
2437,T. Storm
2438,Category 3
2439,T. Depression
2440,T. Depression
2441,T. Depression
2442,T. Storm
2443,T. Storm
2444,T. Storm
2445,T. Depression
2446,T. Depression
2447,T. Storm
2448,T. Storm
2449,T. Storm
2450,T. Depression
2451,T. Storm
2452,T. Depression
2453,T. Depression
2454,T. Storm
2455,T. Depression
2456,T. Depression
2457,T. Storm
2458,T. Depression
2459,T. Depression
2460,T. Storm
2461,T. Depression
2462,Category 1
2463,T. Storm
2464,T. Storm
2465,T. Storm
2466,Category 2
2467,T. Storm
2468,T. Storm
2469,T. Depression
2470,Category 2
2471,T. Storm
2472,Category 2
2473,Category 3
2474,Category 1
2475,T. Storm
2476,T. Storm
2477,T. Depression
2478,T. Storm
2479,T. Storm
2480,T. Storm
2481,T. Storm
2482,T. Storm
2483,T. Storm
2484,T. Storm
2485,T. Storm
2486,T. Storm
2487,T. Storm
2488,T. Depression
2489,Category 1
2490,T. Depression
2491,T. Depression
2492,Category 2
2493,T. Depression
2494,T. Depression
2495,T. Storm
2496,Category 2
2497,T. Storm
2498,T. Storm
2499,T. Storm
2500,T. Depression
2501,T. Storm
2502,T. Depression
2503,Category 3
2504,Category 1
2505,Category 2
2506,T. Storm
2507,T. Storm
2508,T. Storm
2509,T. Depression
2510,Category 1
2511,T. Storm
2512,T. Storm
2513,T. Storm
2514,T. Storm
2515,Category 1
2516,T. Storm
2517,T. Depression
2518,Category 1
2519,Category 1
2520,T. Depression
2521,T. Depression
2522,T. Storm
2523,T. Storm
2524,T. Storm
2525,T. Depression
2526,Category 2
2527,T. Depression
2528,T. Storm
2529,T. Storm
2530,T. Storm
2531,T. Storm
2532,T. Depression
2533,Category 2
2534,T. Depression
2535,T. Depression
2536,Category 1
2537,T. Storm
2538,T. Storm
2539,T. Storm
2540,T. Depression
2541,T. Storm
2542,Category 1
2543,T. Depression
2544,T. Storm
2545,T. Depression
2546,T. Storm
2547,T. Depression
2548,T. Storm
2549,T. Depression
2550,Category 1
2551,T. Storm
2552,T. Storm
2553,T. Storm
2554,T. Storm
2555,T. Depression
2556,T. Depression
2557,T. Depression
2558,T. Depression
2559,Category 3
2560,T. Depression
2561,Category 1
2562,T. Storm
2563,T. Storm
2564,Category 1
2565,T. Storm
2566,T. Depression
2567,T. Depression
2568,Category 3
2569,T. Storm
2570,T. Storm
2571,T. Storm
2572,Category 2
2573,T. Depression
2574,Category 1
2575,T. Storm
2576,T. Storm
2577,T. Depression
2578,T. Depression
2579,Category 1
2580,T. Storm
2581,T. Storm
2582,T. Storm
2583,T. Storm
2584,T. Depression
2585,T. Storm
2586,Category 3
2587,T. Storm
2588,T. Depression
2589,T. Storm
2590,T. Storm
2591,T. Storm
2592,T. Storm
2593,T. Storm
2594,T. Storm
2595,T. Depression
2596,T. Storm
2597,T. Storm
2598,Category 1
2599,Category 3
2600,T. Storm
2601,Category 2
2602,T. Storm
2603,T. Depression
2604,T. Storm
2605,T. Depression
2606,T. Storm
2607,T. Storm
2608,T. Storm
2609,T. Depression
2610,T. Depression
2611,T. Storm
2612,T. Storm
2613,Category 2
2614,T. Storm
2615,T. Depression
2616,Category 3
2617,T. Storm
2618,T. Depression
2619,T. Depression
2620,T. Storm
2621,Category 1
2622,T. Storm
2623,T. Storm
2624,T. Depression
2625,T. Storm
2626,T. Storm
2627,T. Storm
2628,T. Storm
2629,T. Depression
2630,Category 3
2631,Category 3
2632,T. Storm
2633,T. Storm
2634,T. Storm
2635,Category 1
2636,T. Depression
2637,Category 2
2638,T. Storm
2639,T. Depression
2640,T. Depression
2641,T. Storm
2642,T. Storm
2643,T. Depression
2644,T. Storm
2645,T. Depression
2646,T. Depression
2647,T. Storm
2648,T. Storm
2649,T. Storm
2650,T. Depression
2651,Category 1
2652,T. Depression
2653,T. Depression
2654,T. Storm
2655,T. Depression
2656,T. Storm
2657,Category 3
2658,T. Depression
2659,T. Storm
2660,T. Storm
2661,T. Storm
2662,T. Storm
2663,Category 2
2664,T. Depression
2665,T. Storm
2666,T. Storm
2667,T. Depression
2668,T. Storm
2669,Category 1
2670,Category 1
2671,T. Depression
2672,T. Depression
2673,T. Storm
2674,T. Depression
2675,Category 2
2676,T. Storm
2677,Category 1
2678,T. Storm
2679,T. Storm
2680,T. Depression
2681,T. Storm
2682,T. Storm
2683,T. Storm
2684,Category 3
2685,Category 3
2686,T. Storm
2687,T. Depression
2688,T. Storm
2689,T. Storm
2690,T. Storm
2691,Category 3
2692,Category 1
2693,T. Storm
2694,Category 1
2695,T. Depression
2696,T. Storm
2697,T. Depression
2698,T. Storm
2699,T. Depression
2700,T. Storm
2701,Category 1
2702,T. Depression
2703,T. Storm
2704,T. Depression
2705,T. Storm
2706,T. Depression
2707,T. Storm
2708,Category 3
2709,T. Depression
2710,T. Depression
2711,T. Storm
2712,Category 3
2713,T. Storm
2714,T. Storm
2715,T. Storm
2716,T. Depression
2717,T. Depression
2718,T. Storm
2719,T. Storm
2720,T. Depression
2721,T. Depression
2722,T. Storm
2723,T. Depression
2724,T. Depression
2725,T. Depression
2726,Category 3
2727,T. Depression
2728,T. Storm
2729,T. Storm
2730,T. Depression
2731,Category 2
2732,T. Storm
2733,T. Storm
2734,T. Storm
2735,T. Storm
2736,T. Storm
2737,T. Storm
2738,Category 1
2739,T. Storm
2740,T. Storm
2741,T. Depression
2742,T. Depression
2743,Category 2
2744,T. Storm
2745,T. Storm
2746,Category 1
2747,Category 1
2748,Category 1
2749,T. Storm
2750,T. Storm
2751,T. Storm
2752,T. Storm
2753,T. Storm
2754,T. Depression
2755,T. Storm
2756,Category 1
2757,T. Depression
2758,T. Storm
2759,T. Storm
2760,Category 3
2761,T. Storm
2762,T. Storm
2763,T. Storm
2764,T. Depression
2765,T. Depression
2766,T. Storm
2767,Category 1
2768,Category 1
2769,T. Storm
2770,T. Storm
2771,T. Depression
2772,T. Depression
2773,Category 1
2774,T. Storm
2775,T. Depression
2776,T. Storm
2777,T. Depression
2778,Category 3
2779,T. Storm
2780,T. Storm
2781,T. Depression
2782,T. Depression
2783,T. Storm
2784,T. Storm
2785,T. Depression
2786,T. Storm
2787,T. Storm
2788,T. Storm
2789,Category 1
2790,T. Storm
2791,T. Storm
2792,T. Storm
2793,T. Storm
2794,Category 3
2795,T. Storm
2796,Category 2
2797,T. Storm
2798,T. Storm
2799,T. Depression
2800,T. Depression
2801,Category 2
2802,T. Storm
2803,T. Depression
2804,Category 3
2805,T. Depression
2806,T. Storm
2807,T. Depression
2808,T. Storm
2809,T. Storm
2810,T. Depression
2811,T. Storm
2812,Category 3
2813,T. Depression
2814,Category 1
2815,Category 1
2816,T. Depression
2817,T. Depression
2818,T. Storm
2819,T. Storm
2820,Category 1
2821,Category 3
2822,T. Storm
2823,T. Storm
2824,T. Depression
2825,T. Storm
2826,Category 2
2827,T. Storm
2828,T. Storm
2829,Category 2
2830,T. Storm
2831,T. Storm
2832,T. Depression
2833,T. Depression
2834,T. Storm
2835,T. Storm
2836,T. Storm
2837,Category 1
2838,Category 1
2839,T. Storm
2840,T. Depression
2841,T. Depression
2842,T. Storm
2843,Category 1
2844,Category 3
2845,T. Depression
2846,Category 3
2847,T. Depression
2848,Category 2
2849,T. Depression
2850,T. Storm
2851,T. Storm
2852,T. Depression
2853,T. Storm
2854,T. Depression
2855,T. Depression
2856,T. Depression
2857,Category 2
2858,T. Storm
2859,T. Storm
2860,T. Depression
2861,T. Storm
2862,T. Depression
2863,T. Storm
2864,T. Storm
2865,T. Storm
2866,T. Storm
2867,Category 1
2868,T. Storm
2869,T. Depression
2870,T. Storm
2871,T. Storm
2872,T. Depression
2873,T. Storm
2874,T. Storm
2875,T. Depression
2876,T. Depression
2877,Category 3
2878,T. Storm
2879,T. Depression
2880,T. Storm
2881,T. Storm
2882,T. Storm
2883,T. Storm
2884,Category 3
2885,T. Storm
2886,T. Storm
2887,T. Depression
2888,T. Storm
2889,T. Storm
2890,T. Storm
2891,T. Storm
2892,T. Depression
2893,Category 2
